model,experiment,warming_level,year,actual_warming,accumulated_warming,warming_rate
MPI-ESM1-2-HR,ssp370,0.2,1923,0.1890772222222733,0.9420084523835416,0.01270802154195014
MPI-ESM1-2-HR,ssp370,0.2,1924,0.20926984126989673,1.1512782936534383,0.01315414965986403
MPI-ESM1-2-HR,ssp370,0.2,1925,0.2261670634921199,1.3774453571455583,0.012394444444444748
MPI-ESM1-2-HR,ssp370,0.2,1926,0.24339162698418346,1.6208369841297414,0.011741252834467343
MPI-ESM1-2-HR,ssp370,0.3,1927,0.2592465476191056,1.880083531748847,0.011259616402116628
MPI-ESM1-2-HR,ssp370,0.3,1928,0.26954599206355095,2.149629523812398,0.010614244142101667
MPI-ESM1-2-HR,ssp370,0.3,1929,0.2714818253968853,2.421111349209283,0.009603469387755418
MPI-ESM1-2-HR,ssp370,0.3,1930,0.28051781746037685,2.7016291666696604,0.009024945200302639
MPI-ESM1-2-HR,ssp370,0.3,1931,0.2881031746032336,2.989732341272894,0.009056543839758426
MPI-ESM1-2-HR,ssp370,0.3,1932,0.29646674603180234,3.2861990873046962,0.008610752078609516
MPI-ESM1-2-HR,ssp370,0.3,1933,0.3036353968254519,3.589834484130148,0.008105217309146321
MPI-ESM1-2-HR,ssp370,0.3,1934,0.3123801190476754,3.9022146031778235,0.007217044595616599
MPI-ESM1-2-HR,ssp370,0.3,1935,0.3180248809524398,4.220239484130263,0.005671700680272343
MPI-ESM1-2-HR,ssp370,0.3,1936,0.3208265873016455,4.541066071431909,0.004350672713530036
MPI-ESM1-2-HR,ssp370,0.3,1937,0.3258298809524371,4.866895952384346,0.0025726927437642374
MPI-ESM1-2-HR,ssp370,0.3,1938,0.33461563492069435,5.20151158730504,0.001249795918367433
MPI-ESM1-2-HR,ssp370,0.3,1939,0.3363976190476781,5.537909206352718,0.0005841893424036552
MPI-ESM1-2-HR,ssp370,0.3,1940,0.3355279761905357,5.873437182543254,0.00100540438397577
MPI-ESM1-2-HR,ssp370,0.3,1941,0.341103134920694,6.214540317463949,0.0008978722600151105
MPI-ESM1-2-HR,ssp370,0.3,1942,0.3423233333333921,6.556863650797341,0.0005024489795918751
MPI-ESM1-2-HR,ssp370,0.3,1943,0.3434978571429172,6.900361507940258,-5.188208616751273e-05
MPI-ESM1-2-HR,ssp370,0.3,1944,0.3406351587302219,7.2409966666704815,-0.0005385034013601697
MPI-ESM1-2-HR,ssp370,0.3,1945,0.32837555555561593,7.5693722222260975,-0.0011286318972030622
MPI-ESM1-2-HR,ssp370,0.3,1946,0.31753119047625067,7.886903412702348,-0.0013505177626604646
MPI-ESM1-2-HR,ssp370,0.3,1947,0.29741817460323244,8.18432158730558,-0.0016211715797429288
MPI-ESM1-2-HR,ssp370,0.3,1948,0.2854922619048217,8.469813849210404,-0.0020857520786090175
MPI-ESM1-2-HR,ssp370,0.3,1949,0.2818139682540277,8.751627817464431,-0.0029745124716553132
MPI-ESM1-2-HR,ssp370,0.3,1950,0.2925953174603765,9.044223134924808,-0.00288160997732421
MPI-ESM1-2-HR,ssp370,0.3,1951,0.2993731349206942,9.343596269845502,-0.002298210506424782
MPI-ESM1-2-HR,ssp370,0.3,1952,0.29865460317466297,9.642250873020165,-0.002476617535903167
MPI-ESM1-2-HR,ssp370,0.3,1953,0.2953772222222846,9.937628095242449,-0.002316061980347598
MPI-ESM1-2-HR,ssp370,0.3,1954,0.2923268253968883,10.229954920639338,-0.0022649036281179526
MPI-ESM1-2-HR,ssp370,0.3,1955,0.28867884920641107,10.51863376984575,-0.0019402437641725377
MPI-ESM1-2-HR,ssp370,0.3,1956,0.28966400793657004,10.808297777782318,-0.000758057445200379
MPI-ESM1-2-HR,ssp370,0.3,1957,0.286781984127044,11.095079761909362,0.0002285298563869572
MPI-ESM1-2-HR,ssp370,0.3,1958,0.2820290873016477,11.37710884921101,0.0018664172335601723
MPI-ESM1-2-HR,ssp370,0.3,1959,0.27215087301593277,11.649259722226944,0.00294076908541192
MPI-ESM1-2-HR,ssp370,0.3,1960,0.2758838095238697,11.925143531750813,0.0037616798941799276
MPI-ESM1-2-HR,ssp370,0.3,1961,0.2872655555556153,12.212409087306428,0.0035880423280423793
MPI-ESM1-2-HR,ssp370,0.3,1962,0.2890941666667275,12.501503253973155,0.0034227343159486468
MPI-ESM1-2-HR,ssp370,0.3,1963,0.29368603174609254,12.795189285719248,0.0037916137566137483
MPI-ESM1-2-HR,ssp370,0.3,1964,0.2959348809524402,13.091124166671685,0.004443125472410989
MPI-ESM1-2-HR,ssp370,0.3,1965,0.2998900396825986,13.391014206354285,0.005264079743008195
MPI-ESM1-2-HR,ssp370,0.3,1966,0.31245634920640797,13.70347055556069,0.0063321768707481395
MPI-ESM1-2-HR,ssp370,0.3,1967,0.32233031746037677,14.025800873021065,0.0068965079365078015
MPI-ESM1-2-HR,ssp370,0.3,1968,0.33661293650799606,14.362413809529059,0.007914805366591095
MPI-ESM1-2-HR,ssp370,0.3,1969,0.347248412698472,14.709662222227532,0.008837001133786928
MPI-ESM1-2-HR,ssp370,0.4,1970,0.3608092460318062,15.070471468259338,0.010069351851851985
MPI-ESM1-2-HR,ssp370,0.4,1971,0.36794420634926644,15.438415674608605,0.010236955782313066
MPI-ESM1-2-HR,ssp370,0.4,1972,0.37125055555561576,15.80966623016422,0.009356139455782578
MPI-ESM1-2-HR,ssp370,0.4,1973,0.3782784920635517,16.187944722227773,0.009148983371126317
MPI-ESM1-2-HR,ssp370,0.4,1974,0.38868285714291534,16.576627579370687,0.00928289493575217
MPI-ESM1-2-HR,ssp370,0.4,1975,0.4028725000000604,16.979500079370748,0.009857558578987347
MPI-ESM1-2-HR,ssp370,0.4,1976,0.421654563492122,17.40115464286287,0.010479365079365196
MPI-ESM1-2-HR,ssp370,0.4,1977,0.4344906746032339,17.835645317466103,0.009983112244898245
MPI-ESM1-2-HR,ssp370,0.5,1978,0.45299289682545696,18.28863821429156,0.00983028911564647
MPI-ESM1-2-HR,ssp370,0.5,1979,0.46760611111117323,18.756244325402733,0.00955943877551045
MPI-ESM1-2-HR,ssp370,0.5,1980,0.48360726190482445,19.23985158730756,0.00967007180650062
MPI-ESM1-2-HR,ssp370,0.5,1981,0.4908598809524441,19.73071146826,0.00938906273620574
MPI-ESM1-2-HR,ssp370,0.5,1982,0.4837444841270494,20.214455952387052,0.009567645502645652
MPI-ESM1-2-HR,ssp370,0.5,1983,0.48122281746038015,20.695678769847433,0.01001214096749819
MPI-ESM1-2-HR,ssp370,0.5,1984,0.4886268253968881,21.184305595244318,0.010394064625850432
MPI-ESM1-2-HR,ssp370,0.5,1985,0.5029436111111745,21.687249206355496,0.010576761148904153
MPI-ESM1-2-HR,ssp370,0.5,1986,0.5199567063492677,22.20720591270476,0.010568032879818607
MPI-ESM1-2-HR,ssp370,0.5,1987,0.5221017063492711,22.729307619054033,0.01022046296296324
MPI-ESM1-2-HR,ssp370,0.5,1988,0.5287663888889527,23.258074007942987,0.010655464852607911
MPI-ESM1-2-HR,ssp370,0.5,1989,0.5373611507937155,23.7954351587367,0.010994026832955531
MPI-ESM1-2-HR,ssp370,0.6,1990,0.550319920634985,24.345755079371685,0.011123654572940274
MPI-ESM1-2-HR,ssp370,0.6,1991,0.5579795634921267,24.903734642863817,0.01130224111866967
MPI-ESM1-2-HR,ssp370,0.6,1992,0.5688647619048252,25.47259940476864,0.012080895691609847
MPI-ESM1-2-HR,ssp370,0.6,1993,0.5815055158730777,26.054104920641716,0.01402678760393019
MPI-ESM1-2-HR,ssp370,0.6,1994,0.5965538492064107,26.65065876984813,0.015778240740740662
MPI-ESM1-2-HR,ssp370,0.6,1995,0.6107948412699026,27.26145361111803,0.016428047996976485
MPI-ESM1-2-HR,ssp370,0.6,1996,0.6248011904762512,27.886254801594283,0.01694127739984876
MPI-ESM1-2-HR,ssp370,0.6,1997,0.63628428571435,28.52253908730863,0.017383427815570784
MPI-ESM1-2-HR,ssp370,0.7,1998,0.658255436508,29.180794523816633,0.019232798563869787
MPI-ESM1-2-HR,ssp370,0.7,1999,0.6838674603175231,29.864661984134152,0.020818030990173684
MPI-ESM1-2-HR,ssp370,0.7,2000,0.701202857142919,30.56586484127708,0.021759327286469905
MPI-ESM1-2-HR,ssp370,0.7,2001,0.7209543253968875,31.286819166673965,0.02196162320483732
MPI-ESM1-2-HR,ssp370,0.7,2002,0.7445586904762509,32.03137785715022,0.022566424792138967
MPI-ESM1-2-HR,ssp370,0.8,2003,0.7783070238095834,32.80968488095981,0.022990256991685474
MPI-ESM1-2-HR,ssp370,0.8,2004,0.8125658730159341,33.62225075397574,0.023201712018140527
MPI-ESM1-2-HR,ssp370,0.8,2005,0.8336158333333943,34.45586658730914,0.0237071390778533
MPI-ESM1-2-HR,ssp370,0.9,2006,0.8587104365079984,35.31457702381714,0.024527889266817846
MPI-ESM1-2-HR,ssp370,0.9,2007,0.8850086904762542,36.19958571429339,0.02503352040816327
MPI-ESM1-2-HR,ssp370,0.9,2008,0.9259904761905366,37.125576190483926,0.02535748110355233
MPI-ESM1-2-HR,ssp370,1.0,2009,0.9659450396826,38.09152123016652,0.0248601209372636
MPI-ESM1-2-HR,ssp370,1.0,2010,0.9943070238095835,39.0858282539761,0.024208299319727768
MPI-ESM1-2-HR,ssp370,1.0,2011,1.0115140079365688,40.09734226191267,0.02457662509448217
MPI-ESM1-2-HR,ssp370,1.0,2012,1.031874484127045,41.12921674603972,0.02468611489040045
MPI-ESM1-2-HR,ssp370,1.1,2013,1.0516601587302201,42.18087690476994,0.0247643083900227
MPI-ESM1-2-HR,ssp370,1.1,2014,1.0687414682540288,43.24961837302397,0.024251596749811023
MPI-ESM1-2-HR,ssp370,1.1,2015,1.09440376984133,44.3440221428653,0.02381921012849588
MPI-ESM1-2-HR,ssp370,1.1,2016,1.1258805158730774,45.46990265873838,0.024303244520030135
MPI-ESM1-2-HR,ssp370,1.2,2017,1.1505051190476798,46.620407777786056,0.024266264172335423
MPI-ESM1-2-HR,ssp370,1.2,2018,1.168791388888949,47.78919916667501,0.023738267195766903
MPI-ESM1-2-HR,ssp370,1.2,2019,1.1803179761905356,48.96951714286555,0.022299803476946156
MPI-ESM1-2-HR,ssp370,1.2,2020,1.1922417460318062,50.16175888889734,0.021070886243386107
MPI-ESM1-2-HR,ssp370,1.2,2021,1.2173119841270446,51.37907087302439,0.020546424792139056
MPI-ESM1-2-HR,ssp370,1.2,2022,1.239362738095297,52.6184336111197,0.02095566515495072
MPI-ESM1-2-HR,ssp370,1.3,2023,1.2646091666667276,53.88304277778641,0.021162061602418625
MPI-ESM1-2-HR,ssp370,1.3,2024,1.2875905555556149,55.17063333334202,0.021531318972033166
MPI-ESM1-2-HR,ssp370,1.3,2025,1.3127692857143476,56.48340261905636,0.022015209750566894
MPI-ESM1-2-HR,ssp370,1.3,2026,1.343983968254027,57.8273865873104,0.021919489795918352
MPI-ESM1-2-HR,ssp370,1.4,2027,1.3683019841270423,59.195688571437444,0.021331997354497284
MPI-ESM1-2-HR,ssp370,1.4,2028,1.3835123015873592,60.579200873024796,0.02104924225245653
MPI-ESM1-2-HR,ssp370,1.4,2029,1.394286349206406,61.973487222231206,0.02163882464096743
MPI-ESM1-2-HR,ssp370,1.4,2030,1.4084336507937083,63.38192087302491,0.022854474678760388
MPI-ESM1-2-HR,ssp370,1.4,2031,1.4257819444445037,64.80770281746943,0.02436597883597876
MPI-ESM1-2-HR,ssp370,1.5,2032,1.451582976190534,66.25928579365996,0.024926375661375618
MPI-ESM1-2-HR,ssp370,1.5,2033,1.4762777777778362,67.7355635714378,0.02555996220710498
MPI-ESM1-2-HR,ssp370,1.5,2034,1.5038178571429166,69.23938142858071,0.02562241685563101
MPI-ESM1-2-HR,ssp370,1.5,2035,1.5310608730159336,70.77044230159663,0.025893707482993085
MPI-ESM1-2-HR,ssp370,1.6,2036,1.5547130555556155,72.32515535715224,0.02600413454270573
MPI-ESM1-2-HR,ssp370,1.6,2037,1.5738524603175204,73.89900781746977,0.025929208238851194
MPI-ESM1-2-HR,ssp370,1.6,2038,1.592539206349267,75.49154702381904,0.02647988473167063
MPI-ESM1-2-HR,ssp370,1.6,2039,1.623206706349265,77.1147537301683,0.02794137566137586
MPI-ESM1-2-HR,ssp370,1.7,2040,1.6602619444445037,78.7750156746128,0.02891437830687867
MPI-ESM1-2-HR,ssp370,1.7,2041,1.7039273015873602,80.47894297620016,0.029390984504913377
MPI-ESM1-2-HR,ssp370,1.7,2042,1.7407658730159326,82.2197088492161,0.030178038548753085
MPI-ESM1-2-HR,ssp370,1.8,2043,1.7761219444445016,83.9958307936606,0.03083425359032534
MPI-ESM1-2-HR,ssp370,1.8,2044,1.8026799206349788,85.79851071429559,0.031136337868481023
MPI-ESM1-2-HR,ssp370,1.8,2045,1.8313584126984697,87.62986912699405,0.030941562736205783
MPI-ESM1-2-HR,ssp370,1.9,2046,1.8588561111111679,89.48872523810522,0.031325678382464306
MPI-ESM1-2-HR,ssp370,1.9,2047,1.8884973412699022,91.37722257937513,0.03228006235827699
MPI-ESM1-2-HR,ssp370,1.9,2048,1.9243795634921255,93.30160214286724,0.03341572562358301
MPI-ESM1-2-HR,ssp370,2.0,2049,1.9702811904762523,95.2718833333435,0.034766927437641905
MPI-ESM1-2-HR,ssp370,2.0,2050,2.001488293650858,97.27337162699436,0.03499955593348486
MPI-ESM1-2-HR,ssp370,2.0,2051,2.025644325396889,99.29901595239124,0.03448666288737744
MPI-ESM1-2-HR,ssp370,2.1,2052,2.0595207539683185,101.35853670635957,0.03351514172335636
MPI-ESM1-2-HR,ssp370,2.1,2053,2.099102301587366,103.45763900794694,0.03304494142101306
MPI-ESM1-2-HR,ssp370,2.1,2054,2.1301408730159377,105.58777988096287,0.0325667479213912
MPI-ESM1-2-HR,ssp370,2.2,2055,2.153590674603238,107.7413705555661,0.03267617535903274
MPI-ESM1-2-HR,ssp370,2.2,2056,2.188900119047684,109.93027067461381,0.03292970332577513
MPI-ESM1-2-HR,ssp370,2.2,2057,2.232594365079432,112.16286503969324,0.03290839380196552
MPI-ESM1-2-HR,ssp370,2.3,2058,2.2755826984127636,114.438447738106,0.032858822751322785
MPI-ESM1-2-HR,ssp370,2.3,2059,2.322644682539747,116.76109242064575,0.03234521164021159
MPI-ESM1-2-HR,ssp370,2.4,2060,2.358197380952447,119.1192898015982,0.031032450869236478
MPI-ESM1-2-HR,ssp370,2.4,2061,2.38448186507943,121.50377166667761,0.030800283446711745
MPI-ESM1-2-HR,ssp370,2.4,2062,2.4077452777778436,123.91151694445546,0.03108979780801184
MPI-ESM1-2-HR,ssp370,2.4,2063,2.434709642857207,126.34622658731266,0.03127900415721818
MPI-ESM1-2-HR,ssp370,2.5,2064,2.4600236507937168,128.80625023810637,0.03091369425547974
MPI-ESM1-2-HR,ssp370,2.5,2065,2.4888796031746665,131.29512984128104,0.031238280423280102
MPI-ESM1-2-HR,ssp370,2.5,2066,2.5228821825397474,133.8180120238208,0.03195233749055165
MPI-ESM1-2-HR,ssp370,2.5,2067,2.549932380952444,136.36794440477323,0.031658798185940876
MPI-ESM1-2-HR,ssp370,2.6,2068,2.5785326190476807,138.9464770238209,0.031008958805744186
MPI-ESM1-2-HR,ssp370,2.6,2069,2.603629007936569,141.55010603175748,0.030575270219198685
MPI-ESM1-2-HR,ssp370,2.6,2070,2.6219626587302183,144.1720686904877,0.029905264550264526
MPI-ESM1-2-HR,ssp370,2.6,2071,2.6482942460318046,146.8203629365195,0.030131479591836607
MPI-ESM1-2-HR,ssp370,2.7,2072,2.678530079365138,149.49889301588465,0.0305408030990173
MPI-ESM1-2-HR,ssp370,2.7,2073,2.7163798412699003,152.21527285715453,0.031183987150415465
MPI-ESM1-2-HR,ssp370,2.7,2074,2.7482898809524405,154.96356273810702,0.03171989606953868
MPI-ESM1-2-HR,ssp370,2.8,2075,2.78614476190482,157.74970750001185,0.03250772108843505
MPI-ESM1-2-HR,ssp370,2.8,2076,2.824589761904823,160.57429726191666,0.03301130196523036
MPI-ESM1-2-HR,ssp370,2.9,2077,2.8537348809524423,163.42803214286909,0.03303502078609195
MPI-ESM1-2-HR,ssp370,2.9,2078,2.88378250000006,166.31181464286917,0.033919563492063244
MPI-ESM1-2-HR,ssp370,2.9,2079,2.917663373015936,169.22947801588512,0.03469311791383208
MPI-ESM1-2-HR,ssp370,3.0,2080,2.950655238095302,172.1801332539804,0.035561283068783055
MPI-ESM1-2-HR,ssp370,3.0,2081,2.9909584523810158,173.60454841667882,0.03642266468253974
MPI-ESM1-2-HR,ssp370,3.0,2082,3.0258387301587932,175.04049483919349,0.03695377401837939
MPI-ESM1-2-HR,ssp370,3.1,2083,3.0626090079365684,176.48262370371592,0.037326992945326404
MPI-ESM1-2-HR,ssp370,3.1,2084,3.100827460317519,177.92931833334558,0.03729624183006546
MPI-ESM1-2-HR,ssp370,3.1,2085,3.1426857936508528,179.3827832986234,0.037632879464285784
MPI-ESM1-2-HR,ssp370,3.2,2086,3.182116944444504,180.84501183334567,0.03761807936507955
MPI-ESM1-2-HR,ssp370,3.2,2087,3.2166176190476783,182.3108447023933,0.037559013605442164
MPI-ESM1-2-HR,ssp370,3.3,2088,3.262243214285772,183.79324226496965,0.03820623626373621
MPI-ESM1-2-HR,ssp370,3.3,2089,3.3070880952381545,185.28694458334576,0.03888612103174608
MPI-ESM1-2-HR,ssp370,3.4,2090,3.350415952381013,186.78903878789126,0.03934114357864337
MPI-ESM1-2-HR,ssp585,0.0,1860,0.006326309523858852,,
MPI-ESM1-2-HR,ssp585,0.0,1861,0.008055793650842566,,
MPI-ESM1-2-HR,ssp585,0.0,1862,0.00534432539687454,,
MPI-ESM1-2-HR,ssp585,0.0,1863,-0.0033706349205864343,,
MPI-ESM1-2-HR,ssp585,0.0,1864,-0.008802182539633512,,
MPI-ESM1-2-HR,ssp585,0.0,1865,-0.0017494047618567623,,
MPI-ESM1-2-HR,ssp585,0.0,1866,0.0014194841270328393,,
MPI-ESM1-2-HR,ssp585,0.0,1867,0.0046290079365549205,,
MPI-ESM1-2-HR,ssp585,0.0,1868,0.0047051587302083435,,
MPI-ESM1-2-HR,ssp585,0.0,1869,0.0005852380952898697,,
MPI-ESM1-2-HR,ssp585,0.0,1870,0.006562023809576225,-0.09531023809552218,
MPI-ESM1-2-HR,ssp585,0.0,1871,0.020632460317512726,-0.07467777777800946,0.00020308390022689946
MPI-ESM1-2-HR,ssp585,0.0,1872,0.027272539682590895,-0.04740523809541856,0.00022322373393822773
MPI-ESM1-2-HR,ssp585,0.0,1873,0.04211230158735394,-0.0052929365080646214,0.00021582010582044508
MPI-ESM1-2-HR,ssp585,0.0,1874,0.033656071428624944,0.028363134920560328,0.0006053817082391234
MPI-ESM1-2-HR,ssp585,0.0,1875,0.02422361111116191,0.05258674603172224,0.0003847108843540629
MPI-ESM1-2-HR,ssp585,0.0,1876,0.017804047619100465,0.0703907936508227,-0.00043119047619009893
MPI-ESM1-2-HR,ssp585,0.0,1877,0.013491150793703085,0.08388194444452578,-0.0008707766439906334
MPI-ESM1-2-HR,ssp585,0.0,1878,0.014272976190530548,0.09815492063505633,-0.0013531462585029252
MPI-ESM1-2-HR,ssp585,0.0,1879,0.010616269841323498,0.10877119047637983,-0.0015087811791380404
MPI-ESM1-2-HR,ssp585,0.0,1880,0.010828015873068168,0.11959920634944797,-0.0011686753590323241
MPI-ESM1-2-HR,ssp585,0.0,1881,0.010591071428623741,0.13019027777807174,-0.0013578779289491801
MPI-ESM1-2-HR,ssp585,0.0,1882,0.01274349206354535,0.1429337698416171,-0.0018797184429326123
MPI-ESM1-2-HR,ssp585,0.0,1883,0.009876547619103889,0.152810317460721,-0.0028679327286468205
MPI-ESM1-2-HR,ssp585,0.0,1884,0.009342380952435156,0.1621526984131561,-0.004314812925169912
MPI-ESM1-2-HR,ssp585,0.0,1885,-0.000723253968198194,0.16142944444495794,-0.0034859863945576166
MPI-ESM1-2-HR,ssp585,0.0,1886,-0.010804404761848846,0.15062503968310909,-0.0028850075585786054
MPI-ESM1-2-HR,ssp585,0.0,1887,-0.016866825396770462,0.13375821428633863,-0.002537726757369407
MPI-ESM1-2-HR,ssp585,0.0,1888,-0.023787063492006513,0.10997115079433212,-0.002097798563869794
MPI-ESM1-2-HR,ssp585,0.0,1889,-0.026979246031690503,0.08299190476264162,-0.0021071428571427836
MPI-ESM1-2-HR,ssp585,0.0,1890,-0.023956944444388943,0.05903496031825267,-0.0020244841269839342
MPI-ESM1-2-HR,ssp585,0.0,1891,-0.021953412698356562,0.0370815476198961,-0.0022550566893420397
MPI-ESM1-2-HR,ssp585,0.0,1892,-0.018841626984072133,0.018239920635823973,-0.0025964795918365503
MPI-ESM1-2-HR,ssp585,0.0,1893,-0.03295404761899233,-0.01471412698316835,-0.002886298185941012
MPI-ESM1-2-HR,ssp585,0.0,1894,-0.04849876984121422,-0.06321289682438255,-0.002287768329554229
MPI-ESM1-2-HR,ssp585,0.0,1895,-0.039549642857084996,-0.10276253968146756,-0.0017582842025698757
MPI-ESM1-2-HR,ssp585,0.0,1896,-0.03636154761898881,-0.1391240873004564,-0.000909646636432523
MPI-ESM1-2-HR,ssp585,0.0,1897,-0.03548821428565708,-0.17461230158611346,0.00014225056689325325
MPI-ESM1-2-HR,ssp585,0.0,1898,-0.030562619047562595,-0.20517492063367607,0.0009698223733937564
MPI-ESM1-2-HR,ssp585,0.0,1899,-0.029977023809467915,-0.235151944443144,0.0017450566893422465
MPI-ESM1-2-HR,ssp585,0.0,1900,-0.031897896825339125,-0.26704984126848313,0.0023511999244142066
MPI-ESM1-2-HR,ssp585,0.0,1901,-0.036528174603114666,-0.3035780158715977,0.002593807634164765
MPI-ESM1-2-HR,ssp585,0.0,1902,-0.04393499999994382,-0.3475130158715415,0.0027962074829931205
MPI-ESM1-2-HR,ssp585,0.0,1903,-0.04786876984121591,-0.3953817857127574,0.00261831443688585
MPI-ESM1-2-HR,ssp585,0.0,1904,-0.038166587301534924,-0.43354837301429233,0.004318837868480591
MPI-ESM1-2-HR,ssp585,0.0,1905,-0.027581587301532245,-0.4611299603158246,0.0058456689342402625
MPI-ESM1-2-HR,ssp585,0.0,1906,-0.019825833333281178,-0.4809557936491058,0.006139408541193946
MPI-ESM1-2-HR,ssp585,0.0,1907,-0.007817142857090533,-0.4887729365061963,0.007051335978835626
MPI-ESM1-2-HR,ssp585,0.0,1908,0.0034994444444984246,-0.4852734920616979,0.008105379818593878
MPI-ESM1-2-HR,ssp585,0.0,1909,0.012859126984180659,-0.4724143650775172,0.008407940287225853
MPI-ESM1-2-HR,ssp585,0.0,1910,0.02239595238100784,-0.4500184126965094,0.008613939909296901
MPI-ESM1-2-HR,ssp585,0.0,1911,0.030513015873071123,-0.41950539682343824,0.009209306500377688
MPI-ESM1-2-HR,ssp585,0.0,1912,0.03676694444449898,-0.3827384523789393,0.009991260393045672
MPI-ESM1-2-HR,ssp585,0.0,1913,0.036142976190530716,-0.3465954761884086,0.011095820105819863
MPI-ESM1-2-HR,ssp585,0.1,1914,0.057741547619100074,-0.28885392856930847,0.01224469576719584
MPI-ESM1-2-HR,ssp585,0.1,1915,0.07426027777783129,-0.2145936507914772,0.012587316704459752
MPI-ESM1-2-HR,ssp585,0.1,1916,0.08937793650798789,-0.12521571428348935,0.012903486394557892
MPI-ESM1-2-HR,ssp585,0.1,1917,0.11171650793655934,-0.013499206346930031,0.013289160997732702
MPI-ESM1-2-HR,ssp585,0.1,1918,0.13472476190481433,0.12122555555788425,0.013207768329554352
MPI-ESM1-2-HR,ssp585,0.1,1919,0.1460041269841803,0.2672296825420646,0.01276106575963747
MPI-ESM1-2-HR,ssp585,0.2,1920,0.15091571428576703,0.4181453968278316,0.012745651927437913
MPI-ESM1-2-HR,ssp585,0.2,1921,0.16149753968259228,0.5796429365104239,0.012652724867725033
MPI-ESM1-2-HR,ssp585,0.2,1922,0.17328829365084447,0.7529312301612684,0.012664463340891961
MPI-ESM1-2-HR,ssp585,0.2,1923,0.1890772222222733,0.9420084523835416,0.01270802154195014
MPI-ESM1-2-HR,ssp585,0.2,1924,0.20926984126989673,1.1512782936534383,0.01315414965986403
MPI-ESM1-2-HR,ssp585,0.2,1925,0.2261670634921199,1.3774453571455583,0.012394444444444748
MPI-ESM1-2-HR,ssp585,0.2,1926,0.24339162698418346,1.6208369841297414,0.011741252834467343
MPI-ESM1-2-HR,ssp585,0.3,1927,0.2592465476191056,1.880083531748847,0.011259616402116628
MPI-ESM1-2-HR,ssp585,0.3,1928,0.26954599206355095,2.149629523812398,0.010614244142101667
MPI-ESM1-2-HR,ssp585,0.3,1929,0.2714818253968853,2.421111349209283,0.009603469387755418
MPI-ESM1-2-HR,ssp585,0.3,1930,0.28051781746037685,2.7016291666696604,0.009024945200302639
MPI-ESM1-2-HR,ssp585,0.3,1931,0.2881031746032336,2.989732341272894,0.009056543839758426
MPI-ESM1-2-HR,ssp585,0.3,1932,0.29646674603180234,3.2861990873046962,0.008610752078609516
MPI-ESM1-2-HR,ssp585,0.3,1933,0.3036353968254519,3.589834484130148,0.008105217309146321
MPI-ESM1-2-HR,ssp585,0.3,1934,0.3123801190476754,3.9022146031778235,0.007217044595616599
MPI-ESM1-2-HR,ssp585,0.3,1935,0.3180248809524398,4.220239484130263,0.005671700680272343
MPI-ESM1-2-HR,ssp585,0.3,1936,0.3208265873016455,4.541066071431909,0.004350672713530036
MPI-ESM1-2-HR,ssp585,0.3,1937,0.3258298809524371,4.866895952384346,0.0025726927437642374
MPI-ESM1-2-HR,ssp585,0.3,1938,0.33461563492069435,5.20151158730504,0.001249795918367433
MPI-ESM1-2-HR,ssp585,0.3,1939,0.3363976190476781,5.537909206352718,0.0005841893424036552
MPI-ESM1-2-HR,ssp585,0.3,1940,0.3355279761905357,5.873437182543254,0.00100540438397577
MPI-ESM1-2-HR,ssp585,0.3,1941,0.341103134920694,6.214540317463949,0.0008978722600151105
MPI-ESM1-2-HR,ssp585,0.3,1942,0.3423233333333921,6.556863650797341,0.0005024489795918751
MPI-ESM1-2-HR,ssp585,0.3,1943,0.3434978571429172,6.900361507940258,-5.188208616751273e-05
MPI-ESM1-2-HR,ssp585,0.3,1944,0.3406351587302219,7.2409966666704815,-0.0005385034013601697
MPI-ESM1-2-HR,ssp585,0.3,1945,0.32837555555561593,7.5693722222260975,-0.0011286318972030622
MPI-ESM1-2-HR,ssp585,0.3,1946,0.31753119047625067,7.886903412702348,-0.0013505177626604646
MPI-ESM1-2-HR,ssp585,0.3,1947,0.29741817460323244,8.18432158730558,-0.0016211715797429288
MPI-ESM1-2-HR,ssp585,0.3,1948,0.2854922619048217,8.469813849210404,-0.0020857520786090175
MPI-ESM1-2-HR,ssp585,0.3,1949,0.2818139682540277,8.751627817464431,-0.0029745124716553132
MPI-ESM1-2-HR,ssp585,0.3,1950,0.2925953174603765,9.044223134924808,-0.00288160997732421
MPI-ESM1-2-HR,ssp585,0.3,1951,0.2993731349206942,9.343596269845502,-0.002298210506424782
MPI-ESM1-2-HR,ssp585,0.3,1952,0.29865460317466297,9.642250873020165,-0.002476617535903167
MPI-ESM1-2-HR,ssp585,0.3,1953,0.2953772222222846,9.937628095242449,-0.002316061980347598
MPI-ESM1-2-HR,ssp585,0.3,1954,0.2923268253968883,10.229954920639338,-0.0022649036281179526
MPI-ESM1-2-HR,ssp585,0.3,1955,0.28867884920641107,10.51863376984575,-0.0019402437641725377
MPI-ESM1-2-HR,ssp585,0.3,1956,0.28966400793657004,10.808297777782318,-0.000758057445200379
MPI-ESM1-2-HR,ssp585,0.3,1957,0.286781984127044,11.095079761909362,0.0002285298563869572
MPI-ESM1-2-HR,ssp585,0.3,1958,0.2820290873016477,11.37710884921101,0.0018664172335601723
